ibovespa
9.599
9.6
9.593
9.658
9.735
9.784
9.794
9.752
9.694
9.662
9.656
9.607
9.564
9.503
9.472
9.509
9.602
9.706
9.833
9.918
10.015
10.102
10.158
10.16
10.164
10.15
10.108
10.089
10.06
10.04
9.985
9.937
9.888
9.853
9.839
9.77
9.689
9.594
9.496
9.35
9.229
9.164
9.095
9.072
9.039
8.999
8.969
8.918
8.885
8.899
8.881
8.832
8.787
8.764
8.74
8.766
8.815
8.927
9.021
9.137
9.249
9.358
9.528
9.655
9.766
9.845
9.898
9.884
9.884
9.869
9.9
9.912
9.881
9.853
9.836
9.842
9.865
9.923
9.984
10.022
10.047
10.097
10.145
10.207
10.278
10.347
10.402
10.415
10.431
10.44
10.46
10.499
10.534
10.539
10.549
10.566
10.601
10.68
10.772
10.885
10.984
11.046
11.114
11.218
11.301
11.42
11.509
11.567
11.609
11.686
11.765
11.859
11.93
11.964
11.972
11.935
11.891
11.826
11.751
11.606
11.447
11.282
11.171
11.051
10.977
10.903
10.818
10.763
10.703
10.663
10.658
10.657
10.622
10.557
10.471
10.399
10.386
10.352
10.318
10.313
10.29
10.258
10.207
10.209
10.229
10.24
10.257
10.304
10.313
10.314
10.346
10.405
10.488
10.563
10.65
10.72
10.774
10.839
10.914
11.003
11.066
11.111
11.169
11.209
11.253
11.339
11.424
11.493
11.601
11.656
11.711
11.747
11.779
11.839
11.891
11.908
11.947
11.985
12.011
12.045
12.082
12.169
12.265
12.333
12.404
12.483
12.508
12.558
12.611
12.72
12.839
12.935
13.013
13.071
13.112
13.104
13.114
13.121
13.139
13.132
13.086
13.068
13.052
13.079
13.099
13.147
13.208
13.276
13.344
13.422
13.521
13.586
13.644
13.702
13.733
13.794
13.836
13.816
13.751
13.657
13.584
13.497
13.42
13.325
13.248
13.194
13.148
13.11
13.124
13.165
13.216
13.264
13.285
13.341
13.405
13.425
13.456
13.522
13.562
13.606
13.624
13.65
13.693
13.698
13.699
13.698
13.693
13.626
13.553
13.475
13.384
13.341
13.316
13.307
13.305
13.326
13.35
13.426
13.547
13.657
13.815
13.949
14.06
14.151
14.279
14.425
14.55
14.679
14.799
14.929
15.046
15.149
15.278
15.435
15.519
15.604
15.726
15.851
15.95
16.032
16.117
16.236
16.331
16.375
16.447
16.455
16.406
16.345
16.322
16.296
16.304
16.305
16.328
16.407
16.51
16.685
16.875
17.061
17.257
17.473
17.61
17.716
17.786
17.896
17.994
18.037
18.035
18.048
18.017
18.022
18.023
18.036
18.056
18.07
18.08
18.087
18.179
18.265
18.347
18.365
18.45
18.516
18.617
18.632
18.659
18.709
18.768
18.825
18.937
19.077
19.167
19.288
19.408
19.593
19.757
19.931
20.052
20.215
20.335
20.48
20.608
20.741
20.82
20.839
20.869
20.935
21.043
21.093
21.168
21.21
21.294
21.369
21.495
21.669
21.946
22.183
22.367
22.6
22.828
23.083
23.297
23.432
23.504
23.575
23.561
23.571
23.569
23.494
23.45
23.461
23.49
23.535
23.477
23.347
23.187
23.047
22.886
22.698
22.548
22.309
22.104
22.038
22.106
22.174
22.214
22.228
22.26
22.246
22.183
22.147
22.075
21.931
21.875
21.866
21.902
21.899
21.986
22.19
22.324
22.33
22.261
22.263
22.137
22.054
21.989
21.987
21.925
21.792
21.646
21.577
21.601
21.577
21.607
21.65
21.674
21.702
21.771
21.919
22.106
22.251
22.424
22.548
22.657
22.684
22.643
22.555
22.423
22.216
22.023
21.938
21.798
21.652
21.437
21.192
20.979
20.773
20.609
20.504
20.309
20.012
19.64
19.362
19.147
19.001
18.901
18.743
18.599
18.466
18.371
18.337
18.444
18.476
18.55
18.684
18.789
18.931
19.03
19.133
19.249
19.403
19.58
19.723
19.802
19.812
19.794
19.845
19.936
19.998
20.091
20.139
20.114
20.169
20.253
20.345
20.431
20.507
20.576
20.677
20.8
20.938
21.037
21.071
21.088
21.167
21.299
21.386
21.478
21.588
21.641
21.71
21.773
21.829
21.899
21.877
21.883
21.933
21.949
21.938
21.973
21.974
22.011
21.971
21.977
21.971
21.971
21.911
21.846
21.752
21.684
21.652
21.712
21.873
22.027
22.186
22.3
22.449
22.55
22.669
22.78
22.854
22.828
22.803
22.725
22.69
22.656
22.579
22.518
22.439
22.383
22.337
22.373
22.412
22.478
22.538
22.56
22.626
22.726
22.828
22.921
23.007
23.044
23.114
23.222
23.332
23.459
23.575
23.671
23.783
23.789
23.764
23.776
23.74
23.614
23.481
23.384
23.247
23.115
23.004
22.992
22.989
22.957
22.944
23.02
23.121
23.169
23.217
23.278
23.339
23.374
23.484
23.556
23.646
23.694
23.71
23.8
23.913
24.028
24.17
24.317
24.399
24.535
24.641
24.747
24.89
25.009
25.074
25.134
25.1
25.094
25.131
25.174
25.208
25.271
25.29
25.281
25.371
25.446
25.582
25.682
25.771
25.831
25.893
25.882
25.801
25.716
25.564
25.467
25.308
25.151
24.99
24.855
24.728
24.607
24.531
24.489
24.413
24.321
24.311
24.327
24.279
24.195
24.138
24.101
24.153
24.213
24.426
24.675
24.897
25.111
25.361
25.625
25.829
26.123
26.338
26.536
26.637
26.725
26.927
27.103
27.263
27.375
27.557
27.715
27.959
28.219
28.447
28.579
28.592
28.557
28.553
28.539
28.501
28.443
28.283
28.078
27.838
27.611
27.425
27.243
27.017
26.905
26.784
26.653
26.534
26.397
26.304
26.31
26.229
26.193
26.229
26.189
26.026
25.814
25.661
25.614
25.551
25.397
25.332
25.272
25.176
25.013
24.999
25.004
24.988
24.979
25.016
25.098
25.121
25.067
25.013
24.981
24.885
24.852
24.822
24.765
24.704
24.597
24.472
24.45
24.428
24.542
24.696
24.779
24.932
25.107
25.26
25.364
25.445
25.46
25.461
25.43
25.378
25.432
25.385
25.296
25.269
25.318
25.387
25.485
25.518
25.515
25.547
25.499
25.463
25.394
25.315
25.215
25.111
24.994
24.958
24.908
24.887
24.915
24.988
25.075
25.066
25.093
25.153
25.272
25.411
25.508
25.459
25.393
25.341
25.356
25.438
25.535
25.687
25.788
25.851
25.964
26.182
26.424
26.602
26.658
26.749
26.857
26.886
26.956
26.999
27.012
27.067
27.015
26.974
27.051
27.065
27.066
27.119
27.182
27.288
27.455
27.581
27.79
28.002
28.192
28.391
28.54
28.685
28.817
29.002
29.178
29.332
29.53
29.715
29.914
30.119
30.319
30.546
30.73
30.907
31.085
31.208
31.14
30.995
30.863
30.777
30.751
30.607
30.463
30.329
30.05
29.851
29.669
29.664
29.65
29.572
29.484
29.409
29.364
29.359
29.542
29.723
29.977
30.155
30.268
30.385
30.484
30.622
30.712
30.741
30.76
30.76
30.782
30.836
30.933
31.061
31.181
31.265
31.409
31.552
31.705
31.878
32.037
32.211
32.292
32.346
32.446
32.607
32.784
32.955
33.013
33.059
33.089
33.074
33.15
33.253
33.294
33.326
33.322
33.272
33.299
33.32
33.474
33.667
33.809
34.006
34.206
34.381
34.639
34.904
35.148
35.45
35.608
35.688
35.881
36.003
36.132
36.367
36.573
36.778
37.012
37.197
37.434
37.583
37.624
37.686
37.679
37.589
37.476
37.392
37.179
37.003
36.879
36.974
37.09
37.212
37.372
37.547
37.699
37.863
38.169
38.419
38.619
38.629
38.529
38.404
38.218
38.083
37.922
37.815
37.721
37.624
37.505
37.49
37.488
37.544
37.66
37.729
37.814
37.728
37.652
37.614
37.605
37.656
37.796
37.917
38.098
38.233
38.316
38.438
38.532
38.562
38.613
38.699
38.812
38.884
38.931
39.012
39.206
39.391
39.584
39.878
40.124
40.264
40.412
40.586
40.809
41.01
41.054
41.1
40.991
40.831
40.568
40.251
39.882
39.381
38.794
38.198
37.87
37.712
37.599
37.299
37.122
37.117
37.138
37.162
37.207
37.154
36.941
36.585
36.126
35.77
35.411
35.076
34.671
34.361
34.16
34.065
33.987
33.943
34.025
34.224
34.578
34.801
35.147
35.521
35.704
35.926
36.07
36.221
36.438
36.578
36.465
36.337
36.087
35.864
35.905
35.836
35.777
35.785
35.798
35.834
35.988
36.191
36.412
36.583
36.633
36.793
37.027
37.175
37.266
37.333
37.379
37.336
37.283
37.329
37.368
37.379
37.349
37.296
37.203
37.029
36.873
36.775
36.756
36.657
36.521
36.388
36.366
36.419
36.488
36.608
36.684
36.666
36.643
36.667
36.651
36.645
36.56
36.38
36.163
35.975
35.799
35.719
35.686
35.641
35.675
35.703
35.76
35.815
36.071
36.385
36.699
37.043
37.326
37.548
37.784
38.062
38.246
38.471
38.588
38.655
38.784
38.893
38.984
39.116
39.164
39.131
39.167
39.292
39.443
39.704
39.886
40.069
40.195
40.302
40.43
40.669
40.859
40.969
41.082
41.149
41.251
41.293
41.303
41.336
41.472
41.536
41.553
41.715
41.874
41.992
42.076
42.198
42.436
42.634
42.765
42.948
43.174
43.26
43.303
43.344
43.391
43.429
43.46
43.611
43.729
43.892
43.977
44.028
43.894
43.827
43.689
43.587
43.494
43.35
43.195
42.919
42.748
42.594
42.712
42.785
43.002
43.237
43.411
43.459
43.571
43.773
43.981
44.233
44.419
44.599
44.64
44.66
44.647
44.684
44.799
44.934
45.048
45.133
45.214
45.324
45.467
45.598
45.484
45.48
45.312
44.949
44.472
44.209
43.866
43.568
43.38
43.184
43.144
43.084
43.06
43.096
43.349
43.463
43.759
43.955
44.095
44.234
44.48
44.599
44.807
45.115
45.303
45.497
45.589
45.711
45.844
45.997
46.17
46.456
46.713
47.025
47.341
47.583
47.804
48.08
48.31
48.5
48.774
48.946
49.076
49.08
49.151
49.302
49.486
49.573
49.685
49.908
49.964
50.147
50.275
50.431
50.658
50.799
50.947
51.161
51.354
51.406
51.435
51.507
51.668
51.787
51.866
51.93
52.064
52.146
52.242
52.265
52.445
52.561
52.529
52.657
52.776
53.001
53.131
53.271
53.358
53.619
53.813
53.939
54.145
54.26
54.303
54.29
54.354
54.46
54.627
54.754
54.972
55.156
55.406
55.753
56.103
56.401
56.63
56.816
57.059
57.21
57.369
57.36
57.325
56.953
56.481
56.2
55.853
55.52
55.177
54.717
54.223
54.024
53.948
53.901
53.873
53.659
53.332
52.837
52.17
51.741
51.352
50.954
50.604
50.446
50.482
50.546
50.619
50.964
51.449
52.056
52.619
53.163
53.429
53.701
53.667
53.751
53.975
54.192
54.373
54.344
54.527
54.728
54.978
55.301
55.908
56.402
56.985
57.599
58.179
58.979
59.514
59.797
60.147
60.599
60.993
61.462
61.811
61.951
62.201
62.139
62.257
62.573
62.622
62.511
62.515
62.423
62.337
62.519
62.727
62.993
63.205
63.284
63.491
63.82
63.9
63.994
64.192
63.917
63.705
63.73
63.659
63.488
63.25
62.865
62.612
62.163
61.674
61.692
61.615
61.453
61.312
61.426
61.861
62.375
62.842
63.479
63.987
64.29
64.361
64.304
63.967
63.729
63.408
63.001
62.747
62.631
62.557
62.471
62.467
62.512
62.632
62.6
62.636
62.732
62.773
62.539
62.38
61.982
61.579
60.993
60.64
59.934
59.335
58.491
57.886
57.551
57.286
57.324
57.395
57.799
57.946
58.471
58.769
59.41
59.844
60.244
60.473
60.571
60.902
61.024
61.502
61.984
62.538
62.973
63.311
63.602
63.975
64.197
64.366
64.502
64.59
64.508
64.234
63.734
63.452
63.121
62.793
62.643
62.195
62.023
61.443
61.044
60.839
60.962
60.867
60.725
60.543
60.44
60.717
60.86
61.395
61.94
62.377
62.707
62.913
63.19
63.403
63.522
63.506
63.585
63.623
63.67
63.794
63.835
63.945
64.111
64.42
64.587
65.112
65.634
66.196
66.723
67.084
67.561
68.068
68.591
69.074
69.694
70.056
